"","X1","Site","Subplot","SubplotID","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","X","group","dbh.class"
"1830",30,"UMBS",321,"C02W",923,"QURU",20.9,"L","OS","06/27/2018",NA,NA,"C","18-23"
"1831",31,"UMBS",321,"C02W",924,"POGR",30.6,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1832",32,"UMBS",321,"C02W",925,"POGR",32.2,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1833",33,"UMBS",321,"C02W",926,"ACRU",8.7,"D","UN","06/27/2018","18.24 m out of plot, shared base with 827 & 828",NA,"C","8-13"
"1834",34,"UMBS",321,"C02W",927,"ACRU",15,"L","OS","06/27/2018","Shared base with 826 & 828",NA,"C","13-18"
"1835",35,"UMBS",321,"C02W",928,"ACRU",14.1,"L","OS","06/27/2018","Shared base with 826 & 827",NA,"C","13-18"
"1836",36,"UMBS",321,"C02W",929,"POGR",19.3,"D","UN","06/27/2018",NA,NA,"C","18-23"
"1837",37,"UMBS",321,"C02W",930,"POGR",29.8,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1838",39,"UMBS",321,"C02W",932,"ACRU",8.1,"L","OS","06/27/2018",NA,NA,"C","8-13"
"1839",42,"UMBS",321,"C02W",935,"POGR",29.4,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1840",43,"UMBS",321,"C02W",936,"POGR",18.2,"D","UN","06/27/2018",NA,NA,"C","18-23"
"1841",44,"UMBS",321,"C02W",937,"POGR",22,"L","OD","06/27/2018",NA,NA,"C","18-23"
"1842",45,"UMBS",321,"C02W",938,"POGR",27.7,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1843",46,"UMBS",321,"C02W",939,"POGR",30.8,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1844",47,"UMBS",321,"C02W",940,"POGR",34.5,"L","OD","06/27/2018",NA,NA,"C","33-38"
"1845",48,"UMBS",321,"C02W",941,"BEPA",13.3,"L","OS","06/27/2018",NA,NA,"C","13-18"
"1846",49,"UMBS",321,"C02W",942,"ACRU",14.7,"L","OS","06/27/2018",NA,NA,"C","13-18"
"1847",50,"UMBS",321,"C02W",943,"POGR",20.8,"D","UN","06/27/2018",NA,NA,"C","18-23"
"1848",51,"UMBS",321,"C02W",944,"POGR",22.2,"L","OD","06/27/2018",NA,NA,"C","18-23"
"1849",52,"UMBS",321,"C02W",945,"POGR",24.7,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1850",53,"UMBS",321,"C02W",946,"POGR",29.7,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1851",54,"UMBS",321,"C02W",947,"POGR",19.8,"D","UN","06/27/2018",NA,NA,"C","18-23"
"1852",55,"UMBS",321,"C02W",948,"ACRU",11.3,"L","OS","06/27/2018",NA,NA,"C","8-13"
"1853",56,"UMBS",321,"C02W",949,"ACRU",14.2,"L","OS","06/27/2018",NA,NA,"C","13-18"
"1854",57,"UMBS",321,"C02W",950,"POGR",26.3,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1855",58,"UMBS",321,"C02W",951,"POGR",25.9,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1856",59,"UMBS",321,"C02W",952,"POGR",26.5,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1857",60,"UMBS",321,"C02W",953,"QURU",22.1,"L","OS","06/27/2018",NA,NA,"C","18-23"
"1858",61,"UMBS",321,"C02W",954,"POGR",8.6,"D","UN","06/27/2018",NA,NA,"C","8-13"
"1859",62,"UMBS",321,"C02W",955,"POGR",30.4,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1860",63,"UMBS",321,"C02W",956,"ACRU",13.1,"L","OS","06/27/2018","shared base with smaller tree",NA,"C","13-18"
"1861",64,"UMBS",321,"C02W",957,"POGR",28.6,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1862",65,"UMBS",321,"C02W",958,"ACRU",11.7,"L","OS","06/27/2018",NA,NA,"C","8-13"
"1863",66,"UMBS",321,"C02W",959,"QURU",29.4,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1864",67,"UMBS",321,"C02W",960,"POGR",29.2,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1865",68,"UMBS",321,"C02W",961,"ACRU",10.1,"L","OS","06/27/2018",NA,NA,"C","8-13"
"1866",69,"UMBS",321,"C02W",962,"ACRU",12,"L","OS","06/27/2018","Shared base with 963",NA,"C","8-13"
"1867",70,"UMBS",321,"C02W",963,"ACRU",12.5,"L","OS","06/27/2018","Shared base withn962",NA,"C","8-13"
"1868",71,"UMBS",320,"C02W",964,"POGR",27.1,"L","OD","06/27/2018","in a new plot, labeled as outside the plot but it’s only because we are off of plot center",NA,"C","23-28"
"1869",72,"UMBS",321,"C02W",965,"ACRU",8.8,"L","OS","06/27/2018","Shared base with smaller trees",NA,"C","8-13"
"1870",73,"UMBS",321,"C02W",966,"FAGR",9.3,"L","UN","06/27/2018",NA,NA,"C","8-13"
"1871",74,"UMBS",321,"C02W",967,"POGR",27.8,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1872",75,"UMBS",321,"C02W",968,"QURU",11.6,"M","UN","06/27/2018",NA,NA,"C","8-13"
"1873",76,"UMBS",321,"C02W",969,"QURU",20.2,"L","OS","06/27/2018",NA,NA,"C","18-23"
"1874",77,"UMBS",321,"C02W",970,"ACRU",8.9,"L","OS","06/27/2018","Shared base with smaller tree",NA,"C","8-13"
"1875",78,"UMBS",321,"C02W",971,"POGR",25.4,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1876",79,"UMBS",321,"C02W",972,"POGR",22,"L","OD","06/27/2018",NA,NA,"C","18-23"
"1877",80,"UMBS",321,"C02W",973,"ACRU",14.8,"L","OS","06/27/2018","Shared base with 974",NA,"C","13-18"
"1878",81,"UMBS",321,"C02W",974,"ACRU",12.4,"L","OS","06/27/2018","Shared base with 973",NA,"C","8-13"
"1879",82,"UMBS",321,"C02W",975,"POGR",27.8,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1880",83,"UMBS",321,"C02W",976,"POGR",23.8,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1881",84,"UMBS",321,"C02W",977,"ACRU",12.7,"L","OS","06/27/2018","Shared base with smaller trees",NA,"C","8-13"
"1882",85,"UMBS",321,"C02W",978,"POGR",26.7,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1883",86,"UMBS",321,"C02W",979,"POGR",28.1,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1884",87,"UMBS",321,"C02W",980,"POGR",19.9,"D","UN","06/27/2018",NA,NA,"C","18-23"
"1885",88,"UMBS",321,"C02W",981,"POGR",27.1,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1886",89,"UMBS",321,"C02W",982,"POGR",30.9,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1887",90,"UMBS",321,"C02W",983,"ACRU",10.1,"L","OS","06/27/2018","Shared base with 984",NA,"C","8-13"
"1888",91,"UMBS",321,"C02W",984,"ACRU",11.5,"L","OS","06/27/2018","Shared base with 983",NA,"C","8-13"
"1889",92,"UMBS",321,"C02W",985,"POGR",17.8,"D","OS","06/27/2018",NA,NA,"C","13-18"
"1890",93,"UMBS",321,"C02W",986,"BEPA",8.8,"D","UN","06/27/2018",NA,NA,"C","8-13"
"1891",94,"UMBS",321,"C02W",987,"POGR",27.4,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1892",95,"UMBS",321,"C02W",988,"POGR",27.3,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1893",96,"UMBS",321,"C02W",989,"ACRU",14.3,"L","OS","06/27/2018",NA,NA,"C","13-18"
"1894",97,"UMBS",321,"C02W",990,"POGR",18.6,"D","UN","06/27/2018",NA,NA,"C","18-23"
"1895",98,"UMBS",321,"C02W",991,"POGR",20.4,"D","OS","06/27/2018",NA,NA,"C","18-23"
"1896",99,"UMBS",321,"C02W",992,"ACRU",12.3,"L","OS","06/27/2018","Shared base with smaller tree",NA,"C","8-13"
"1897",100,"UMBS",321,"C02W",993,"POGR",28.2,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1898",101,"UMBS",321,"C02W",994,"POGR",24.9,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1899",102,"UMBS",321,"C02W",995,"ACRU",9.3,"L","OS","06/27/2018",NA,NA,"C","8-13"
"1900",103,"UMBS",321,"C02W",996,"ACRU",10.8,"L","OS","06/27/2018",NA,NA,"C","8-13"
"1901",104,"UMBS",321,"C02W",997,"ACRU",11.6,"L","OS","06/27/2018",NA,NA,"C","8-13"
"1902",105,"UMBS",321,"C02W",998,"POGR",25.1,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1903",106,"UMBS",321,"C02W",999,"POGR",30,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1904",107,"UMBS",321,"C02W",1000,"ACRU",13.1,"L","OS","06/27/2018","Shared base with smaller trees",NA,"C","13-18"
"1905",108,"UMBS",321,"C02W",1001,"ACRU",11.1,"L","OS","06/27/2018","Shared base with 962 & 963",NA,"C","8-13"
"1906",109,"UMBS",321,"C02W",1002,"QURU",33.9,"L","OD","06/27/2018",NA,NA,"C","33-38"
"1907",110,"UMBS",321,"C02W",1003,"POGR",28,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1908",111,"UMBS",321,"C02W",1004,"FAGR",11.6,"L","UN","06/27/2018","Shared base with 1005",NA,"C","8-13"
"1909",112,"UMBS",321,"C02W",1005,"FAGR",10.7,"L","UN","06/27/2018","Shared base with 1004",NA,"C","8-13"
"1910",113,"UMBS",321,"C02W",1006,"ACRU",9.7,"L","UN","06/27/2018",NA,NA,"C","8-13"
"1911",114,"UMBS",321,"C02W",1007,"POGR",24.3,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1912",115,"UMBS",321,"C02W",1008,"QURU",14.8,"L","OS","06/27/2018",NA,NA,"C","13-18"
"1913",116,"UMBS",321,"C02W",1009,"POGR",34.3,"L","OD","06/27/2018",NA,NA,"C","33-38"
"1914",117,"UMBS",321,"C02W",1010,"POGR",25.3,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1915",118,"UMBS",321,"C02W",1011,"PIST",14,"L","UN","06/27/2018",NA,NA,"C","13-18"
"1916",119,"UMBS",321,"C02W",1012,"POGR",23.9,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1917",120,"UMBS",321,"C02W",1013,"POGR",21.2,"L","OD","06/27/2018",NA,NA,"C","18-23"
"1918",121,"UMBS",321,"C02W",1014,"ACRU",15.7,"L","OS","06/27/2018",NA,NA,"C","13-18"
"1919",122,"UMBS",321,"C02W",1015,"POGR",27.9,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1920",123,"UMBS",321,"C02W",1016,"QURU",8.7,"L","UN","06/27/2018",NA,NA,"C","8-13"
"1921",124,"UMBS",321,"C02W",1017,"POGR",27,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1922",125,"UMBS",321,"C02W",1018,"POGR",29.2,"L","OD","06/27/2018",NA,NA,"C","28-33"
"1923",126,"UMBS",321,"C02W",1019,"POGR",39.5,"L","OD","06/27/2018",NA,NA,"C","38-43"
"1924",127,"UMBS",321,"C02W",1020,"BEPA",8.7,"L","UN","06/27/2018","Shared base with 1021",NA,"C","8-13"
"1925",128,"UMBS",321,"C02W",1021,"BEPA",8.7,"L","UN","06/27/2018","Shared base with 1020",NA,"C","8-13"
"1926",129,"UMBS",321,"C02W",1022,"POGR",23,"L","OD","06/27/2018",NA,NA,"C","23-28"
"1927",130,"UMBS",321,"C02W",1023,"ACRU",15,"L","OS","06/27/2018","Shared base with 1024",NA,"C","13-18"
"1928",131,"UMBS",321,"C02W",1024,"ADRU",16.1,"L","OS","06/27/2018","Shared base with 1023",NA,"C","13-18"
"1929",1,"UMBS",332,"C03E",1263,"FAGR",8.9,"L","UN","06/28/2018",NA,NA,"C","8-13"
"1930",2,"UMBS",332,"C03E",1264,"ACRU",21.4,"L","OS","06/28/2018","1264-1266 share base",NA,"C","18-23"
"1931",3,"UMBS",335,"C03E",1265,"ACRU",26.1,"L","OS","06/29/2018","1264-1266 share base, 1265 in new plot",NA,"C","23-28"
"1932",4,"UMBS",332,"C03E",1266,"ACRU",21.1,"L","OS","06/28/2018","1264-1266 share base",NA,"C","18-23"
"1933",5,"UMBS",332,"C03E",1267,"BEPA",16.1,"D","OS","06/28/2018",NA,NA,"C","13-18"
"1934",6,"UMBS",332,"C03E",1268,"PIST",42.6,"L","OD","06/28/2018",NA,NA,"C","38-43"
"1935",7,"UMBS",332,"C03E",1269,"PIST",18.8,"L","OS","06/28/2018",NA,NA,"C","18-23"
"1936",8,"UMBS",332,"C03E",1270,"FAGR",18.9,"L","OS","06/28/2018","1270-1271 share base",NA,"C","18-23"
"1937",9,"UMBS",332,"C03E",1271,"FAGR",10,"D","UN","06/28/2018","1270-1271 share base",NA,"C","8-13"
"1938",13,"UMBS",332,"C03E",1275,"PIST",34.3,"L","OD","06/28/2018",NA,NA,"C","33-38"
"1939",14,"UMBS",332,"C03E",1276,"unknown",9.6,"D","OS","06/28/2018",NA,NA,"C","8-13"
"1940",15,"UMBS",334,"C03E",1277,"PIST",44.6,"L","OD","06/29/2018","in new plot 334",NA,"C","43-48"
"1941",16,"UMBS",332,"C03E",1278,"BEPA",17.4,"D","UN","06/28/2018",NA,NA,"C","13-18"
"1942",17,"UMBS",332,"C03E",1279,"PIST",51.2,"L","OD","06/28/2018",NA,NA,"C","48-53"
"1943",18,"UMBS",332,"C03E",1280,"ACRU",9.2,"L","OS","06/28/2018","1280-1281 share base",NA,"C","8-13"
"1944",19,"UMBS",332,"C03E",1281,"ACRU",9.9,"D","UN","06/28/2018","1280-1281 share base",NA,"C","8-13"
"1945",20,"UMBS",332,"C03E",1282,"PIST",32.3,"L","OD","06/28/2018",NA,NA,"C","28-33"
"1946",21,"UMBS",332,"C03E",1283,"ACRU",9.4,"L","OS","06/28/2018",NA,NA,"C","8-13"
"1947",22,"UMBS",332,"C03E",1284,"QURU",29,"L","OD","06/28/2018","1284-1286 share base",NA,"C","28-33"
"1948",23,"UMBS",332,"C03E",1285,"QURU",47,"L","OD","06/28/2018","1284-1286 share base",NA,"C","43-48"
"1949",24,"UMBS",332,"C03E",1286,"QURU",50.9,"L","OD","06/28/2018","1284-1286 share base",NA,"C","48-53"
"1950",25,"UMBS",332,"C03E",1287,"QURU",14.1,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1951",26,"UMBS",332,"C03E",1288,"QURU",23.8,"L","OD","06/28/2018",NA,NA,"C","23-28"
"1952",27,"UMBS",332,"C03E",1289,"PIST",13.6,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1953",28,"UMBS",332,"C03E",1290,"BEPA",17.2,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1954",29,"UMBS",332,"C03E",1291,"FAGR",13,"L","UN","06/28/2018","1291-1293 share base",NA,"C","13-18"
"1955",31,"UMBS",332,"C03E",1293,"FAGR",8,"L","UN","06/28/2018","1291-1293 share base",NA,"C","8-13"
"1956",32,"UMBS",332,"C03E",1294,"unknown",9.1,"D","UN","06/28/2018",NA,NA,"C","8-13"
"1957",33,"UMBS",332,"C03E",1295,"FAGR",8.7,"L","UN","06/28/2018",NA,NA,"C","8-13"
"1958",34,"UMBS",332,"C03E",1296,"QURU",15.5,"D","UN","06/28/2018",NA,NA,"C","13-18"
"1959",35,"UMBS",332,"C03E",1297,"ACRU",30.3,"L","OD","06/28/2018",NA,NA,"C","28-33"
"1960",36,"UMBS",334,"C03E",1298,"POGR",40.1,"D","OD","06/29/2018","in new plot 334",NA,"C","38-43"
"1961",37,"UMBS",332,"C03E",1299,"BEPA",17,"D","UN","06/28/2018",NA,NA,"C","13-18"
"1962",38,"UMBS",334,"C03E",1300,"BEPA",19.1,"L","OS","06/29/2018","in new plot 334",NA,"C","18-23"
"1963",39,"UMBS",332,"C03E",1301,"FAGR",9.6,"L","UN","06/28/2018",NA,NA,"C","8-13"
"1964",40,"UMBS",332,"C03E",1302,"FAGR",14.2,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1965",41,"UMBS",332,"C03E",1303,"FAGR",17,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1966",42,"UMBS",332,"C03E",1304,"QURU",27.4,"L","OD","06/28/2018",NA,NA,"C","23-28"
"1967",43,"UMBS",333,"C03E",1305,"PIST",8,"L","UN","06/29/2018","in new plot",NA,"C","8-13"
"1968",45,"UMBS",332,"C03E",1307,"ACRU",12.7,"L","OS","06/28/2018","1307-1308 share base",NA,"C","8-13"
"1969",46,"UMBS",332,"C03E",1308,"ACRU",14,"L","OS","06/28/2018","1307-1308 share base",NA,"C","13-18"
"1970",47,"UMBS",332,"C03E",1309,"ACRU",10.5,"L","OS","06/28/2018",NA,NA,"C","8-13"
"1971",48,"UMBS",332,"C03E",1310,"PIST",11.3,"L","OS","06/28/2018",NA,NA,"C","8-13"
"1972",49,"UMBS",332,"C03E",1311,"PIST",11.9,"L","OS","06/28/2018",NA,NA,"C","8-13"
"1973",50,"UMBS",332,"C03E",1312,"PIST",14.7,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1974",51,"UMBS",334,"C03E",1313,"PIST",8.9,"L","OS","06/29/2018","in new plot 334",NA,"C","8-13"
"1975",52,"UMBS",332,"C03E",1314,"ACRU",14.9,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1976",53,"UMBS",332,"C03E",1315,"ACRU",14.1,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1977",54,"UMBS",332,"C03E",1316,"QURU",27.6,"L","OD","06/28/2018",NA,NA,"C","23-28"
"1978",55,"UMBS",332,"C03E",1317,"QURU",13.8,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1979",56,"UMBS",332,"C03E",1318,"POGR",19.9,"L","OD","06/28/2018",NA,NA,"C","18-23"
"1980",57,"UMBS",332,"C03E",1319,"QURU",27.3,"L","OD","06/28/2018",NA,NA,"C","23-28"
"1981",58,"UMBS",332,"C03E",1320,"QURU",18.8,"L","OD","06/28/2018",NA,NA,"C","18-23"
"1982",59,"UMBS",332,"C03E",1321,"ACRU",24.5,"L","OD","06/28/2018",NA,NA,"C","23-28"
"1983",60,"UMBS",332,"C03E",1322,"QURU",22.1,"L","OD","06/28/2018",NA,NA,"C","18-23"
"1984",61,"UMBS",332,"C03E",1323,"QURU",34.9,"L","OD","06/28/2018",NA,NA,"C","33-38"
"1985",62,"UMBS",332,"C03E",1324,"ACRU",8.3,"L","OS","06/28/2018","1324-1325 share base",NA,"C","8-13"
"1986",63,"UMBS",332,"C03E",1325,"ACRU",10.8,"L","OS","06/28/2018","1324-1325 share base",NA,"C","8-13"
"1987",64,"UMBS",332,"C03E",1326,"QURU",32.1,"L","OD","06/28/2018",NA,NA,"C","28-33"
"1988",65,"UMBS",332,"C03E",1327,"ACRU",12,"L","OS","06/28/2018","1327-1328 share base",NA,"C","8-13"
"1989",66,"UMBS",332,"C03E",1328,"ACRU",11.3,"L","OS","06/28/2018","1327-1328 share base",NA,"C","8-13"
"1990",67,"UMBS",332,"C03E",1329,"QURU",37.5,"L","OD","06/28/2018",NA,NA,"C","33-38"
"1991",68,"UMBS",332,"C03E",1330,"QURU",20.5,"L","OS","06/28/2018","1330-1331 share base",NA,"C","18-23"
"1992",69,"UMBS",332,"C03E",1331,"QURU",18.6,"D","OS","06/28/2018","1330-1331 share base",NA,"C","18-23"
"1993",72,"UMBS",332,"C03E",1334,"QURU",36.2,"L","OD","06/28/2018",NA,NA,"C","33-38"
"1994",73,"UMBS",332,"C03E",1335,"POGR",39.2,"L","OD","06/28/2018",NA,NA,"C","38-43"
"1995",74,"UMBS",336,"C03E",1336,"PIST",53,"L","OD","06/29/2018","in new plot 336",NA,"C","53-58"
"1996",75,"UMBS",332,"C03E",1337,"ACRU",13.6,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1997",76,"UMBS",332,"C03E",1338,"PIRE",13.7,"L","OS","06/28/2018",NA,NA,"C","13-18"
"1998",77,"UMBS",335,"C03E",1339,"POGR",31.5,"L","OD","06/29/2018","in new plot 335",NA,"C","28-33"
"1999",78,"UMBS",332,"C03E",1340,"BEPA",12.1,"D","UN","06/28/2018",NA,NA,"C","8-13"
"2000",79,"UMBS",332,"C03E",1341,"POGR",38.7,"L","OD","06/28/2018",NA,NA,"C","38-43"
"2001",80,"UMBS",332,"C03E",1342,"ACRU",9.7,"L","OS","06/28/2018",NA,NA,"C","8-13"
"2002",81,"UMBS",332,"C03E",1343,"POGR",34.3,"D","OD","06/28/2018",NA,NA,"C","33-38"
"2003",82,"UMBS",332,"C03E",1344,"ACRU",10.6,"L","OS","06/28/2018","1344-1345 share base",NA,"C","8-13"
"2004",83,"UMBS",332,"C03E",1345,"ACRU",12.2,"D","OS","06/28/2018","1344-1345 share base, reading above DBH",NA,"C","8-13"
"2005",84,"UMBS",332,"C03E",1346,"PIST",32,"L","OD","06/28/2018",NA,NA,"C","28-33"
"2006",85,"UMBS",332,"C03E",1347,"PIST",17.2,"L","OS","06/28/2018",NA,NA,"C","13-18"
"2007",86,"UMBS",332,"C03E",1348,"PIST",43.6,"L","OD","06/28/2018",NA,NA,"C","43-48"
"2008",87,"UMBS",332,"C03E",1349,"PIST",12,"D","UN","06/28/2018",NA,NA,"C","8-13"
"2009",88,"UMBS",332,"C03E",1350,"PIST",14.8,"L","OS","06/28/2018",NA,NA,"C","13-18"
"2010",89,"UMBS",332,"C03E",1351,"ACRU",16.8,"L","OS","06/28/2018",NA,NA,"C","13-18"
"2011",90,"UMBS",332,"C03E",1352,"PIST",12.3,"M","OS","06/28/2018",NA,NA,"C","8-13"
"2012",91,"UMBS",333,"C03E",1353,"PIST",49.8,"L","OD","06/29/2018",NA,NA,"C","48-53"
"2013",92,"UMBS",333,"C03E",1354,"FAGR",10,"L","UN","06/29/2018",NA,NA,"C","8-13"
"2014",93,"UMBS",333,"C03E",1355,"QURU",34.5,"L","OD","06/29/2018","reading taken above DBH",NA,"C","33-38"
"2015",94,"UMBS",333,"C03E",1356,"BEPA",13.8,"L","OS","06/29/2018",NA,NA,"C","13-18"
"2016",95,"UMBS",333,"C03E",1357,"BEPA",16.5,"D","UN","06/29/2018",NA,NA,"C","13-18"
"2017",96,"UMBS",333,"C03E",1358,"PIST",20.3,"D","OS","06/29/2018",NA,NA,"C","18-23"
"2018",97,"UMBS",333,"C03E",1359,"ACRU",13.4,"L","OS","06/29/2018",NA,NA,"C","13-18"
"2019",1,"UMBS",331,"C03W",1148,"POGR",23,"L","OD","06/28/2018",NA,NA,"C","23-28"
"2020",2,"UMBS",331,"C03W",1149,"FAGR",9.2,"L","UN","06/28/2018",NA,NA,"C","8-13"
"2021",3,"UMBS",331,"C03W",1150,"ACRU",13.7,"L","OS","06/28/2018","A little above DBH, shared base with 1151",NA,"C","13-18"
"2022",4,"UMBS",331,"C03W",1151,"ACRU",11.7,"L","OS","06/28/2018","Shared base with 1150",NA,"C","8-13"
"2023",5,"UMBS",331,"C03W",1152,"PIST",13.5,"L","OS","06/28/2018",NA,NA,"C","13-18"
"2024",6,"UMBS",331,"C03W",1153,"PIRE",38.8,"L","OD","06/28/2018",NA,NA,"C","38-43"
"2025",7,"UMBS",331,"C03W",1154,"PIRE",28,"L","OD","06/28/2018",NA,NA,"C","28-33"
"2026",8,"UMBS",331,"C03W",1155,"PIRE",15.7,"L","OS","06/28/2018",NA,NA,"C","13-18"
"2027",9,"UMBS",331,"C03W",1156,"FAGR",9.7,"L","OS","06/28/2018",NA,NA,"C","8-13"
"2028",10,"UMBS",331,"C03W",1157,"POGR",35.9,"L","OD","06/28/2018",NA,NA,"C","33-38"
"2029",11,"UMBS",331,"C03W",1158,"PIST",24.9,"L","OS","06/28/2018",NA,NA,"C","23-28"
"2030",12,"UMBS",331,"C03W",1159,"QURU",30,"L","OD","06/28/2018",NA,NA,"C","28-33"
"2031",13,"UMBS",331,"C03W",1160,"PIRE",30.3,"L","OD","06/28/2018",NA,NA,"C","28-33"
"2032",14,"UMBS",331,"C03W",1161,"BEPA",8.2,"L","UN","06/28/2018",NA,NA,"C","8-13"
"2033",15,"UMBS",330,"C03W",1162,"PIRE",36.8,"L","OD","06/28/2018","In a new plot",NA,"C","33-38"
"2034",16,"UMBS",331,"C03W",1163,"QURU",23.3,"L","OS","06/28/2018",NA,NA,"C","23-28"
"2035",17,"UMBS",331,"C03W",1164,"POGR",39.4,"L","OD","06/28/2018",NA,NA,"C","38-43"
"2036",18,"UMBS",331,"C03W",1165,"POGR",19,"D","UN","06/28/2018",NA,NA,"C","18-23"
"2037",20,"UMBS",331,"C03W",1167,"ACRU",11,"L","OS","06/28/2018","In NW veg plot, paired with 1187",NA,"C","8-13"
"2038",21,"UMBS",331,"C03W",1168,"QURU",32.7,"L","OD","06/28/2018",NA,NA,"C","28-33"
"2039",22,"UMBS",331,"C03W",1169,"QURU",37.3,"L","OD","06/28/2018","Above DBH",NA,"C","33-38"
"2040",23,"UMBS",331,"C03W",1170,"POGR",38.9,"L","OD","06/28/2018",NA,NA,"C","38-43"
"2041",24,"UMBS",331,"C03W",1171,"POGR",39.4,"L","OD","06/28/2018",NA,NA,"C","38-43"
"2042",25,"UMBS",331,"C03W",1172,"PIST",24.6,"L","OS","06/28/2018",NA,NA,"C","23-28"
"2043",26,"UMBS",331,"C03W",1173,"PIST",31.2,"L","OD","06/28/2018",NA,NA,"C","28-33"
"2044",27,"UMBS",331,"C03W",1174,"PIST",8.8,"D","UN","06/28/2018","Was closer to beginning of plot tags",NA,"C","8-13"
"2045",28,"UMBS",330,"C03W",1175,"POGR",26.2,"L","OD","06/28/2018","""In a new plot",NA,"C","23-28"
"2046",29,"UMBS",330,"C03W",1176,"PIST",9.4,"D","UN","06/28/2018","Shared base with smaller tree, in a new plot",NA,"C","8-13"
"2047",30,"UMBS",330,"C03W",1177,"PIRE",36.8,"L","OD","06/28/2018","In a new plot",NA,"C","33-38"
"2048",31,"UMBS",331,"C03W",1178,"PIST",18.8,"L","OS","06/28/2018",NA,NA,"C","18-23"
"2049",32,"UMBS",330,"C03W",1179,"PIRE",38.4,"L","OD","06/28/2018","In a new plot",NA,"C","38-43"
"2050",33,"UMBS",330,"C03W",1180,"PIST",17.4,"D","OS","06/28/2018","In a new plot",NA,"C","13-18"
"2051",34,"UMBS",330,"C03W",1181,"TSCA",10,"M","UN","06/28/2018","In a new plot",NA,"C","8-13"
"2052",36,"UMBS",331,"C03W",1183,"PIST",33.4,"L","OD","06/28/2018",NA,NA,"C","33-38"
"2053",37,"UMBS",331,"C03W",1184,"ACRU",13.1,"L","OS","06/28/2018","In a cluster with 1185 & 1186",NA,"C","13-18"
"2054",38,"UMBS",331,"C03W",1185,"ACRU",9.8,"L","OS","06/28/2018","In a cluster with 1184 & 1186",NA,"C","8-13"
"2055",39,"UMBS",331,"C03W",1186,"ACRU",10.2,"D","OS","06/28/2018","In a cluster with 1184 & 1185",NA,"C","8-13"
"2056",41,"UMBS",331,"C03W",1188,"POGR",29.6,"L","OD","06/28/2018",NA,NA,"C","28-33"
"2057",42,"UMBS",331,"C03W",1189,"QURU",37.5,"L","OD","06/28/2018","Shared base with 1190",NA,"C","33-38"
"2058",43,"UMBS",331,"C03W",1190,"QURU",28.1,"L","OD","06/28/2018","Shared base with 1189",NA,"C","28-33"
"2059",44,"UMBS",331,"C03W",1191,"FAGR",11.1,"L","UN","06/28/2018","Taken above DBH",NA,"C","8-13"
"2060",45,"UMBS",331,"C03W",1192,"QURU",10.6,"L","OS","06/28/2018",NA,NA,"C","8-13"
"2061",46,"UMBS",331,"C03W",1193,"ACPE",11.7,"L","OS","06/28/2018",NA,NA,"C","8-13"
