"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","sla","leaf.area"
"1825","POGR",120,"3039","UMBS",43,"L","OD","07/13/2018","in new plot 120","A02W","A","A02",45.5640126,-84.728129,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.0444423778673,"Populus",15.89,223.166189384311
"1826","POGR",120,"3041","UMBS",30.6,"D","UN","07/13/2018","in new plot 120","A02W","A","A02",45.564011,-84.7281941,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.47709115928398,"Populus",15.89,102.920978521022
"1827","POGR",221,"1799","UMBS",39.6,"L","OD","07/05/2018","","B02W","B","B02",45.5557133,-84.7271965,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.6444857068383,"Populus",15.89,185.030877881661
"1828","POGR",121,"2986","UMBS",35.8,"L","OD","07/13/2018","","A02W","A","A02",45.5642443,-84.7281751,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.25651799540504,"Populus",15.89,147.086070946986
"1829","POGR",231,"2044","UMBS",43.5,"L","OD","07/05/2018","reading taken below DBH","B03W","B","B03",45.5562769,-84.7259638,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.418723833648,"Populus",15.89,229.113521716666
"1830","POGR",322,"1139","UMBS",27.8,"L","OD","06/28/2018","","C02E","C","C02",45.5632186,-84.7064739,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.20673740163747,"Populus",15.89,82.7350573120195
"1831","POGR",111,"2977","UMBS",25.8,"D","UN","07/13/2018","","A01W","A","A01",45.5636913,-84.7289506,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.39337824554251,"Populus",15.89,69.8107803216705
"1832","POGR",143,"2748","UMBS",44.3,"L","OD","7/12/2018","","A04E","A","A04",45.5637322,-84.7262413,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",15.0290746397213,"Populus",15.89,238.811996025171
"1833","POGR",431,"434","UMBS",18.8,"D","UN","6/25/2018","","D03E","D","D03",45.5602675,-84.7042595,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.13832085299867,"Populus",15.89,33.9779183541488
"1834","POGR",123,"3124","UMBS",33.6,"D","UN","07/13/2018","in new plot","A02E","A","A02",45.5639894,-84.7276816,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.0128243055792,"Populus",15.89,127.323778215654
"1835","POGR",211,"1614","UMBS",40.9,"L","OD","07/03/2018","","B01W","B","B01",45.5566074,-84.7271237,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",12.5324012105587,"Populus",15.89,199.139855235778
"1836","POGR",211,"1615","UMBS",30.7,"L","OD","07/03/2018","","B01W","B","B01",45.5565388,-84.7271339,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.52534635631494,"Populus",15.89,103.687753601844
"1837","POGR",142,"2685","UMBS",44.3,"L","OD","7/12/2018","","A04E","A","A04",45.5638209,-84.7259353,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",15.0290746397213,"Populus",15.89,238.811996025171
"1838","POGR",142,"2714","UMBS",48.1,"L","OD","7/12/2018","","A04E","A","A04",45.5636603,-84.7259058,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",18.1235726438807,"Populus",15.89,287.983569311265
"1839","POGR",132,"2469","UMBS",46,"L","OD","07/11/2018","","A03E","A","A03",45.563127,-84.7267797,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",16.3733607729354,"Populus",15.89,260.172702681944
"1840","POGR",111,"2946","UMBS",27.3,"L","OD","07/13/2018","","A01W","A","A01",45.5636445,-84.7290721,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.99613064335683,"Populus",15.89,79.38851592294
"1841","POGR",131,"2382","UMBS",32,"D","OS","07/11/2018","","A03W","A","A03",45.56297,-84.7273523,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.17100400139822,"Populus",15.89,113.947253582218
"1842","POGR",131,"2385","UMBS",33.7,"D","OD","07/11/2018","","A03W","A","A03",45.5628706,-84.7272246,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.0671807678734,"Populus",15.89,128.187502401508
"1843","POGR",112,"2777","UMBS",26.5,"D","OS","7/12/2018","","A01E","A","A01",45.5636693,-84.7283164,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.66926075037109,"Populus",15.89,74.1945533233967
"1844","POGR",211,"1609","UMBS",35.7,"L","OD","07/03/2018","","B01W","B","B01",45.5565514,-84.727137,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.19779987115171,"Populus",15.89,146.153039952601
"1845","POGR",122,"3133","UMBS",19.7,"D","UN","07/13/2018","","A02E","A","A02",45.5641593,-84.727632,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.378342675647,"Populus",15.89,37.7918651160308
"1846","POGR",112,"2867","UMBS",32.1,"L","OD","7/12/2018","","A01E","A","A01",45.5636813,-84.7283518,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.22208695146947,"Populus",15.89,114.75896165885
"1847","POGR",211,"1567","UMBS",40.2,"L","OD","07/03/2018","NE veg plot, 1567 + 1593 share base","B01W","B","B01",45.5566913,-84.7270131,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",12.0497499547109,"Populus",15.89,191.470526780356
"1848","POGR",322,"1065","UMBS",18.3,"D","OS","06/28/2018","","C02E","C","C02",45.5631356,-84.7062996,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.01112930017571,"Populus",15.89,31.956844579792
"1849","POGR",131,"2422","UMBS",26.8,"L","OD","07/11/2018","","A03W","A","A03",45.5628842,-84.7274898,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.79038501989517,"Populus",15.89,76.1192179661343
"1850","POGR",111,"2930","UMBS",31.7,"L","OD","07/13/2018","","A01W","A","A01",45.563568,-84.7289624,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.01897322459611,"Populus",15.89,111.531484538832
"1851","POGR",121,"3054","UMBS",35.7,"L","OD","07/13/2018","","A02W","A","A02",45.564175,-84.7283567,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.19779987115171,"Populus",15.89,146.153039952601
"1852","POGR",121,"3010","UMBS",44.5,"D","UN","07/13/2018","","A02W","A","A02",45.5641362,-84.7280399,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",15.1838809203617,"Populus",15.89,241.271867824548
"1853","POGR",241,"2187","UMBS",40,"L","OD","07/06/2018","","B04W","B","B04",45.5561341,-84.724691,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.913798332605,"Populus",15.89,189.310255505094
"1854","POGR",443,"139","UMBS",18,"L","OD","6/21/2018","","D04W","D","D04",45.561805,-84.7039056,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.93690675277318,"Populus",15.89,30.7774483015659
"1855","POGR",121,"3014","UMBS",37.2,"L","OD","07/13/2018","","A02W","A","A02",45.5641678,-84.7281164,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.1006413914826,"Populus",15.89,160.499191710658
"1856","POGR",312,"729","UMBS",32.6,"L","OD","06/26/2018","","C01E","C","C01",45.5626114,-84.7073578,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.4805547230783,"Populus",15.89,118.866014549714
"1857","POGR",112,"2792","UMBS",32.2,"L","OD","7/12/2018","","A01E","A","A01",45.5636871,-84.7282307,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.27337320471699,"Populus",15.89,115.573900222953
"1858","POGR",112,"2793","UMBS",31.2,"L","OD","7/12/2018","","A01E","A","A01",45.5636851,-84.7281541,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.76963830757967,"Populus",15.89,107.569552707441
"1859","POGR",322,"1128","UMBS",16.6,"D","UN","06/28/2018","","C02E","C","C02",45.5631797,-84.706551,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.61105239344436,"Populus",15.89,25.5996225318308
"1860","POGR",311,"870","UMBS",31.5,"L","OD","06/27/2018","","C01W","C","C01",45.5623531,-84.7080385,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.91863268196628,"Populus",15.89,109.937073316444
"1861","POGR",222,"1906","UMBS",24.9,"L","OD","07/05/2018","","B02E","B","B02",45.5557146,-84.7266931,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.05244639508492,"Populus",15.89,64.3933732178993
"1862","POGR",112,"2870","UMBS",31.3,"L","OD","7/12/2018","","A01E","A","A01",45.5637698,-84.7284026,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.8191011429336,"Populus",15.89,108.355517161215
"1863","POGR",221,"1850","UMBS",33.3,"L","OD","07/05/2018","","B02W","B","B02",45.5558565,-84.7272157,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.85098947932226,"Populus",15.89,124.752222826431
"1864","POGR",131,"2408","UMBS",36,"L","OD","07/11/2018","","A03W","A","A03",45.5628816,-84.7273817,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.37458288889794,"Populus",15.89,148.962122104588
"1865","POGR",142,"2697","UMBS",39.4,"L","OD","7/12/2018","","A04E","A","A04",45.5637367,-84.7259107,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.5111223186835,"Populus",15.89,182.91173364388
"1866","POGR",229,"2006","UMBS",10.9,"D","UN","07/05/2018","2005-2006 share base, 2006 in new plot, 2006 is a limb of a fallen tree that is technically above 45 degrees, but DBH would be from base of tree which is less than 45 degrees off the ground and several meters away","B03W","B","B03",45.5561515,-84.7257588,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.618741216681628,"Populus",15.89,9.83179793307107
"1867","POGR",121,"3028","UMBS",44.4,"L","OD","07/13/2018","","A02W","A","A02",45.5640868,-84.728192,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",15.1063666438181,"Populus",15.89,240.04016597027
"1868","POGR",142,"2701","UMBS",37.7,"L","OD","7/12/2018","","A04E","A","A04",45.5637357,-84.7259713,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.4121480782117,"Populus",15.89,165.449032962784
"1869","POGR",432,"554","UMBS",28.7,"L","OD","6/25/2018","","D03W","D","D03",45.5602664,-84.7049573,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.59815706655775,"Populus",15.89,88.9547157876026
"1870","POGR",431,"429","UMBS",35.3,"L","OD","6/25/2018","","D03E","D","D03",45.5602326,-84.704223,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.9650190948683,"Populus",15.89,142.454153417457
"1871","POGR",431,"430","UMBS",26.2,"L","OD","6/25/2018","","D03E","D","D03",45.560264,-84.704208,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.54987224034321,"Populus",15.89,72.2974698990537
"1872","POGR",431,"432","UMBS",28.4,"L","OD","6/25/2018","","D03E","D","D03",45.560222,-84.7042544,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.46591643521492,"Populus",15.89,86.8534121555651
"1873","POGR",112,"2810","UMBS",30.2,"D","UN","7/12/2018","","A01E","A","A01",45.5636534,-84.7283185,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.28607501517754,"Populus",15.89,99.8857319911712
"1874","POGR",122,"3163","UMBS",48.5,"L","OD","07/13/2018","","A02E","A","A02",45.5642948,-84.7277509,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",18.4682701833632,"Populus",15.89,293.460813213641
"1875","POGR",122,"3123","UMBS",28.8,"D","UN","07/13/2018","","A02E","A","A02",45.5641732,-84.7278293,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.64263130287746,"Populus",15.89,89.6614114027228
"1876","POGR",242,"2320","UMBS",37.2,"L","OD","07/06/2018","","B04E","B","B04",45.5562479,-84.7242593,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.1006413914826,"Populus",15.89,160.499191710658
"1877","POGR",322,"1147","UMBS",25.2,"L","OD","06/28/2018","","C02E","C","C02",45.5632511,-84.7065369,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.16437657088798,"Populus",15.89,66.17194371141
"1878","POGR",112,"2773","UMBS",41.6,"L","OD","7/12/2018","","A01E","A","A01",45.5637089,-84.7283458,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.0257005934955,"Populus",15.89,206.978382430644
"1879","POGR",112,"2772","UMBS",36.2,"L","OD","7/12/2018","","A01E","A","A01",45.5636853,-84.7283429,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.49348704583368,"Populus",15.89,150.851509158297
"1880","POGR",121,"3042","UMBS",35.7,"L","OD","07/13/2018","","A02W","A","A02",45.5640334,-84.7282201,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.19779987115171,"Populus",15.89,146.153039952601
"1881","POGR",121,"3043","UMBS",30.9,"L","OD","07/13/2018","","A02W","A","A02",45.564055,-84.7281971,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.62245940582176,"Populus",15.89,105.230879958508
"1882","POGR",443,"44","UMBS",23.8,"L","OD","6/21/2018","","D04W","D","D04",45.5617436,-84.7036774,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.65659062506381,"Populus",15.89,58.103225032264
"1883","POGR",431,"444","UMBS",23.2,"L","OD","6/25/2018","","D03E","D","D03",45.5603266,-84.704272,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.45023701266769,"Populus",15.89,54.8242661312897
"1884","POGR",121,"3002","UMBS",44.9,"L","OD","07/13/2018","","A02W","A","A02",45.5641796,-84.7281414,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",15.4961634987808,"Populus",15.89,246.234037995627
"1885","POGR",321,"950","UMBS",26.3,"L","OD","06/27/2018","","C02W","C","C02",45.563054,-84.7070513,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.58947588221378,"Populus",15.89,72.926771768377
"1886","POGR",221,"1818","UMBS",32.4,"L","OD","07/05/2018","","B02W","B","B02",45.555773,-84.7272219,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.37655631624258,"Populus",15.89,117.213479865095
"1887","POGR",212,"1740","UMBS",31.8,"L","OD","07/04/2018","","B01E","B","B01",45.5567388,-84.7266857,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.06944731292249,"Populus",15.89,112.333517802338
"1888","POGR",112,"2825","UMBS",36.4,"L","OD","7/12/2018","","A01E","A","A01",45.5635453,-84.7283877,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.61323174585104,"Populus",15.89,152.754252441573
"1889","POGR",142,"2710","UMBS",35,"L","OD","7/12/2018","","A04E","A","A04",45.5636574,-84.7259123,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.79262528127335,"Populus",15.89,139.714815719434
"1890","POGR",131,"2349","UMBS",32.1,"D","UN","07/11/2018","","A03W","A","A03",45.5630802,-84.7274164,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.22208695146947,"Populus",15.89,114.75896165885
"1891","POGR",133,"2470","UMBS",46.5,"L","OD","07/11/2018","","A03E","A","A03",45.5631358,-84.7267652,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",16.7810538865441,"Populus",15.89,266.650946257185
"1892","POGR",321,"957","UMBS",28.6,"L","OD","06/27/2018","","C02W","C","C02",45.5629846,-84.7070866,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.55387996934457,"Populus",15.89,88.2511527128852
"1893","POGR",233,"2113","UMBS",34.8,"L","OD","7/6/2018","","B03E","B","B03",45.5561542,-84.7254417,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.67873732789104,"Populus",15.89,137.905136140189
"1894","POGR",321,"960","UMBS",29.2,"L","OD","06/27/2018","","C02W","C","C02",45.562985,-84.7070307,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.82250340529405,"Populus",15.89,92.5195791101224
"1895","POGR",433,"550","UMBS",27.7,"L","OD","6/25/2018","in a new plot, 433","D03W","D","D03",45.5602824,-84.7049106,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.16422598705073,"Populus",15.89,82.0595509342361
"1896","POGR",142,"2729","UMBS",34.6,"L","OD","7/12/2018","","A04E","A","A04",45.5635747,-84.7260733,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.56568084989013,"Populus",15.89,136.108668704754
"1897","POGR",322,"1084","UMBS",22.1,"L","OD","06/28/2018","","C02E","C","C02",45.5630541,-84.7064175,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.08927227486231,"Populus",15.89,49.0885364475621
"1898","POGR",211,"1626","UMBS",36.6,"L","OD","07/03/2018","","B01W","B","B01",45.5565238,-84.7272357,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.73381826347335,"Populus",15.89,154.670372206592
"1899","POGR",142,"2732","UMBS",50.2,"L","OD","7/12/2018","","A04E","A","A04",45.5636659,-84.7261151,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",19.9739850583437,"Populus",15.89,317.386622577081
"1900","POGR",231,"1992","UMBS",33.6,"L","OD","07/05/2018","","B03W","B","B03",45.5562102,-84.7257429,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.0128243055792,"Populus",15.89,127.323778215654
"1901","POGR",131,"2361","UMBS",34.2,"L","OD","07/11/2018","","A03W","A","A03",45.5630121,-84.727316,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.34205704704019,"Populus",15.89,132.555286477469
"1902","POGR",121,"3051","UMBS",34.3,"L","OD","07/13/2018","","A02W","A","A02",45.5641119,-84.7283315,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.39765226707492,"Populus",15.89,133.438694523821
"1903","POGR",211,"1589","UMBS",33.2,"L","OD","07/03/2018","","B01W","B","B01",45.5565361,-84.7270494,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.79745549396107,"Populus",15.89,123.901567799041
"1904","POGR",321,"929","UMBS",19.3,"D","UN","06/27/2018","","C02W","C","C02",45.5630602,-84.707185,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.26989956773342,"Populus",15.89,36.0687041312841
"1905","POGR",141,"2615","UMBS",51.9,"L","OD","07/12/2018","2615 - 2617 in a cluster","A04W","A","A04",45.5636155,-84.7265557,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",21.5461412818317,"Populus",15.89,342.368184968305
"1906","POGR",141,"2616","UMBS",49.5,"L","OD","07/12/2018","2615 - 2617 in a cluster","A04W","A","A04",45.5636043,-84.726558,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",19.3459736420623,"Populus",15.89,307.40752117237
"1907","POGR",112,"2845","UMBS",33.9,"L","OD","7/12/2018","","A01E","A","A01",45.563602,-84.7284636,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.17651198321661,"Populus",15.89,129.924775413312
"1908","POGR",141,"2618","UMBS",54.8,"L","OD","07/12/2018","","A04W","A","A04",45.5635837,-84.7265548,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",24.3831345240358,"Populus",15.89,387.448007586928
"1909","POGR",322,"1097","UMBS",27.4,"L","OD","06/28/2018","","C02E","C","C02",45.5631705,-84.7064712,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.03786232124657,"Populus",15.89,80.0516322846081
"1910","POGR",121,"3072","UMBS",42,"L","OD","07/13/2018","","A02W","A","A02",45.5642703,-84.7282419,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.3123859410276,"Populus",15.89,211.533812602929
"1911","POGR",321,"978","UMBS",26.7,"L","OD","06/27/2018","","C02W","C","C02",45.5630383,-84.7068945,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.749817068106,"Populus",15.89,75.4745932122043
"1912","POGR",221,"1761","UMBS",39.6,"L","OD","07/05/2018","","B02W","B","B02",45.5558776,-84.7270344,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.6444857068383,"Populus",15.89,185.030877881661
"1913","POGR",221,"1762","UMBS",29.5,"L","OD","07/05/2018","","B02W","B","B02",45.5558643,-84.7270608,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.95948664000285,"Populus",15.89,94.6962427096452
"1914","POGR",322,"1062","UMBS",22,"L","OD","06/28/2018","","C02E","C","C02",45.5631259,-84.7064164,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.05756263915226,"Populus",15.89,48.5846703361294
"1915","POGR",432,"560","UMBS",28.4,"L","OD","6/25/2018","","D03W","D","D03",45.5603102,-84.7050114,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.46591643521492,"Populus",15.89,86.8534121555651
